id,species,genotype,site,subsystem,tank,rack,qty,size
,FRANKSI,OK1,Mote Summerland,All Summerland,H2,R492,9,1
,MC,MC102,Mote Summerland,All Summerland,B3,R1449,9,0.75
,PS,PS4,Mote Summerland,All Summerland,F4,R1416,9,1
,PS,PS6,Mote Summerland,All Summerland,B6,R204,9,0.25
,SIDEREA,SS6,Mote Summerland,All Summerland,F4,R1515,9,0.75
,ASTREOIDES,PA338,Mote Summerland,All Summerland,Q7,R1979,9,0.25
,SIDEREA,SS90,Mote Summerland,,R15,R1191,9,0
,ASTREOIDES,PA92,Mote Summerland,All Summerland,G3,R659,9,1
,ASTREOIDES,PA62,Mote Summerland,All Summerland,G9,R1001,9,1
,ASTREOIDES,PA319,Mote Summerland,All Summerland,H2,R1898,9,0.25
,OF,OF996,Mote Summerland,All Summerland,B3,R859,9,0.5
,OF,OF982,Mote Summerland,All Summerland,Q7,R1297,9,0.5
,PC,PC52,Mote Looe Key [In Situ],,default,ILSA45,9,0.5
,MC,MC59,Mote Summerland,All Summerland,C6,R877,9,0.25
,SIDEREA,SS14,Mote Summerland,All Summerland,F4,R1515,9,0.5
,SIDEREA,SS497,Mote Summerland,All Summerland,D4,R289,9,0
,PS,PS17,Mote Summerland,All Summerland,B6,R204,9,0.25
,OF,OF986,Mote Summerland,All Summerland,Q7,R1297,9,0.25
,DL,DL234,Mote Summerland,All Summerland,Q7,R1779,9,0.5
,DL,DL256,Mote Summerland,All Summerland,F6,R1339,9,0.5
,AC,AC1,Mote Islamorada [In Situ],,,Red01,9,0
,OF,OF954,Mote Islamorada [In Situ],,,Blue09,9,0
,AC,AC4,Mote Key Largo [In Situ],,,Red06,9,0
,AC,AC4,Mote Key Largo [In Situ],,,Blue36,9,0
,AC,AC2506,Mote Looe Key [In Situ],,,CU-014,9,0
,AC,AC2505,Mote Looe Key [In Situ],,,CU-009,9,0
,PS,PS13,Mote Looe Key [In Situ],,,PS MIX1,9,0
,OF,OF7,Mote Looe Key [In Situ],,,OF-7,9,0
,OF,OF97,Mote Looe Key [In Situ],,,OF MIX1,9,0
,OF,OF695,Mote Looe Key [In Situ],,,OF MIX3,9,0
,OA,OA11,Mote Looe Key [In Situ],,,OA MIX1,9,0
,AC,AC2571,Mote Sand Key [In Situ],,,Multi,9,0
,DL,DL195,Mote Summerland,All Summerland,F6,R1948,8,1
,DL,DL197,Mote Summerland,All Summerland,F6,R1948,8,1
,ASTREOIDES,PA111,Mote Summerland,All Summerland,G4,R900,8,1
,MC,MC118,Mote Islamorada [In Situ],,Unassigned,R436,8,0
,OF,OF954,Mote Islamorada [In Situ],,Unassigned,R437,8,0
,MC,MC120,Mote Islamorada [In Situ],,Unassigned,R507,8,0
,FRANKSI,OK1,Mote Summerland,All Summerland,H2,R1151,8,1
,INTERSEPTA,SI246,Mote Summerland,All Summerland,G7,R1830,8,1
,SIDEREA,SS462,Mote Summerland,,R15,R973,8,0
,INTERSEPTA,SI43,Mote Summerland,All Summerland,G9,R887,8,0
,MC,MC210,Mote Summerland,All Summerland,E5,R1159,8,0.5
,ASTREOIDES,PA101,Mote Summerland,All Summerland,G4,R284,8,1
,ASTREOIDES,PA52,Mote Summerland,All Summerland,G4,R843,8,1
,DL,DL176,Mote Summerland,All Summerland,A6,R1622,8,0.25
,ASTREOIDES,PA63,Mote Summerland,All Summerland,H6,R1349,8,
,ASTREOIDES,PA25,Mote Summerland,All Summerland,H6,R1349,8,1
,,PA,Mote Summerland,All Summerland,H6,R1349,8,0.25
,OF,OF1,Mote Summerland,All Summerland,E3,R938,8,0.25
,DL,DL145,Mote Summerland,All Summerland,E3,R1034,8,0.25
,DL,DL140,Mote Summerland,All Summerland,E3,R1034,8,0.25
,PC,PC41,Mote Summerland,All Summerland,E4,R1498,8,0
,OF,OF125,Mote Summerland,All Summerland,A5,R1217,8,0.25
,MC,MC61,Mote Summerland,All Summerland,F4,R1448,8,0.75
,SIDEREA,SS87,Mote Summerland,All Summerland,F8,R1664,8,0.5
,DL,DL3,Mote Summerland,All Summerland,F4,R1416,8,0.75
,DL,DL266,Mote Summerland,All Summerland,B6,R421,8,0.5
,DL,DL197,Mote Summerland,All Summerland,B6,R421,8,0.5
,SIDEREA,SS91,Mote Summerland,All Summerland,C1,R1131,8,0.75
,OF,OF671,Mote Summerland,All Summerland,B6,R941,8,0.25
,OF,OF1019,Mote Summerland,All Summerland,B3,R1414,8,0.75
,PA,PA421,Mote Summerland,All Summerland,A2,R1279,8,0.25
,OF,OF1018,Mote Summerland,All Summerland,B3,R1414,8,0.75
,DL,DL13,Mote Key Largo [In Situ],,,Red05,8,0
,DL,DL13,Mote Key Largo [In Situ],,,Blue65,8,0
,MC,MC4,Mote Looe Key [In Situ],,,MC MIX1,8,0
,MC,MC57,Mote Looe Key [In Situ],,,MC MIX2,8,0
,AC,AC2578,Mote Looe Key [In Situ],,,FM-13,8,0
,AC,AC2626,Mote Looe Key [In Situ],,,RD-1,8,0
,AC,AC54,Mote Looe Key [In Situ],,,AC-54,8,0
,AC,AC70,Mote Looe Key [In Situ],,,AC-70,8,0
,INTERSEPTA,SI7,Mote Summerland,All Summerland,F3,R133,7,1
,OF,OF1015,Mote Islamorada [In Situ],,Unassigned,R466,7,
,DL,DL192,Mote Summerland,All Summerland,F6,R1948,7,1
,OF,OF932,Mote Islamorada [In Situ],,Unassigned,R435,7,0
,INTERSEPTA,SI4,Mote Summerland,All Summerland,F4,R714,7,0.5
,OF,OF670,Mote Summerland,All Summerland,Q10,R2012,7,0.5
,SIDEREA,SS90,Mote Summerland,,R15,R1684,7,0
,INTERSEPTA,SI58,Mote Summerland,All Summerland,Q3,R1051,7,0
,MC,MC208,Mote Summerland,All Summerland,E5,R1159,7,0.5
,OF,OF1076,Mote Summerland,All Summerland,A6,R1635,7,0.25
,OF,OF1066,Mote Summerland,All Summerland,A6,R1635,7,0.25
,OF,OF1067,Mote Summerland,All Summerland,A6,R1635,7,0.25
,OF,OF1079,Mote Summerland,All Summerland,A6,R1635,7,0.25
,OF,OF1069,Mote Summerland,All Summerland,A6,R1587,7,0.25
,OF,OF1072,Mote Summerland,All Summerland,A6,R1587,7,0.25
,DL,DL141,Mote Summerland,All Summerland,E3,R1034,7,0.25
,DL,DL142,Mote Summerland,All Summerland,E3,R1034,7,0.25
,AC,AC2582,Mote Looe Key [In Situ],,,FM-20,7,0
,AC,AC20,Mote Looe Key [In Situ],,,X,7,0
,AC,AC25,Mote Sand Key [In Situ],,,Multi,7,0
,AC,AC47,Mote Islamorada [In Situ],,,Red07,7,0
,INTERSEPTA,SI42,Mote Looe Key [In Situ],,default,R1885,7,0.75
,DL,DL191,Mote Summerland,All Summerland,D1,R885,7,0.25
,SR,SR706,Mote Summerland,All Summerland,A2,R1279,7,0.25
,OF,OF950,Mote Key Largo [In Situ],,,Red04,7,0
,AC,AC51,Mote Key Largo [In Situ],,,Red05,7,0
,AC,AC51,Mote Key Largo [In Situ],,,Blue25,7,0
,OF,OF1004,Mote Summerland,All Summerland,C6,R681,7,0.5
,OF,OF927,Mote Islamorada [In Situ],,Unassigned,R269,7,0.25
,MC,MC33,Mote Looe Key [In Situ],,,MC MIX1,7,0
,MC,MC59,Mote Looe Key [In Situ],,,MC MIX2,7,0
,PC,PC20,Mote Looe Key [In Situ],,,PC-20,7,0
,AC,AC2542,Mote Sand Key [In Situ],,,CU-128,7,0
,OF,OF941,Mote Islamorada [In Situ],,Unassigned,R444,6,0
,MC,MC87,Mote Islamorada [In Situ],,Unassigned,R314,6,0
,DL,DL193,Mote Summerland,All Summerland,F6,R1948,6,1
,DL,DL249,Mote Summerland,All Summerland,F3,R65,6,1
,ASTREOIDES,PA69,Mote Summerland,All Summerland,G3,R1048,6,1
,DL,DL271,Mote Summerland,All Summerland,F9,R390,6,1
,MC,MC205,Mote Summerland,All Summerland,H7,R473,6,1
,OF,OF951,Mote Islamorada [In Situ],,,Blue01,6,0
,MC,MC114,Mote Islamorada [In Situ],,,Red91,6,0
,OF,OF986,Mote Summerland,All Summerland,D5,R1694,6,0.25
,SIDEREA,SS84,Mote Summerland,,R15,R882,6,0
,SIDEREA,SS462,Mote Summerland,,R15,R836,6,0
,SIDEREA,SS165,Mote Summerland,,R15,R915,6,0
,INTERSEPTA,SI44,Mote Summerland,All Summerland,G9,R798,6,0
,INTERSEPTA,SI80,Mote Summerland,All Summerland,G9,R1768,6,0
,SIDEREA,SS121,Mote Summerland,All Summerland,G10,R724,6,0
,SIDEREA,SS462,Mote Summerland,All Summerland,C1,R891,6,0.5
,INTERSEPTA,SI43,Mote Looe Key [In Situ],,default,R1885,6,0.75
,PC,PC27,Mote Key Largo [In Situ],,Unassigned,R42,6,0.5
,ASTREOIDES,PA72,Mote Summerland,All Summerland,G4,R900,6,1
,ASTREOIDES,PA51,Mote Summerland,All Summerland,G3,R1048,6,1
,OF,OF1075,Mote Summerland,All Summerland,A6,R1635,6,0.25
,OF,OF1078,Mote Summerland,All Summerland,A6,R1635,6,0.25
,OF,OF1077,Mote Summerland,All Summerland,A6,R1635,6,0.25
,OF,OF1074,Mote Summerland,All Summerland,A6,R1635,6,0.25
,OF,OF1080,Mote Summerland,All Summerland,A6,R1587,6,0.25
,OF,OF1068,Mote Summerland,All Summerland,A6,R1587,6,0.25
,OF,OF1070,Mote Summerland,All Summerland,A6,R1587,6,0.25
,OF,OF1071,Mote Summerland,All Summerland,A6,R1587,6,0.25
,OF,OF1073,Mote Summerland,All Summerland,A6,R1587,6,0.25
,SIDEREA,SS95,Mote Summerland,All Summerland,G9,R1988,6,1
,SIDEREA,SS497,Mote Summerland,All Summerland,G9,R1988,6,1
,SIDEREA,SS91,Mote Summerland,All Summerland,G9,R1988,6,1
,SIDEREA,SS462,Mote Summerland,All Summerland,G9,R1988,6,1
,DL,DL143,Mote Summerland,All Summerland,E3,R1034,6,0.25
,AC,AC2633,Mote Looe Key [In Situ],,,RD-13,6,0
,AC,AC91,Mote Looe Key [In Situ],,,AC-91,6,0
,DL,DL150,Mote Summerland,All Summerland,A5,R108,6,0.25
,DL,DL148,Mote Summerland,All Summerland,A5,R108,6,0.25
,CN,CN16,Mote Summerland,All Summerland,B3,R859,6,1
,DL,DL1,Mote Summerland,All Summerland,B3,R292,6,0.75
,PS,PS48,Mote Summerland,All Summerland,A5,R1267,6,0.25
,OF,OF132,Mote Summerland,All Summerland,E5,R1159,6,0.5
,DL,DL231,Mote Summerland,,Unassigned,R1807,6,1
,OF,OF979,Mote Summerland,All Summerland,C6,R934,6,0.5
,PS,PS8,Mote Summerland,All Summerland,B1,R1614,6,0.25
,OF,OF941,Mote Islamorada [In Situ],,,Red91,6,0
,AC,AC4,Mote Islamorada [In Situ],,,Red03,6,0
,PA,PA410,Mote Summerland,All Summerland,A2,R197,6,0.25
,PA,PA420,Mote Summerland,All Summerland,A2,R1279,6,0.25
,MC,MC85,Mote Key Largo [In Situ],,,Red02,6,0
,AC,AC90,Mote Key Largo [In Situ],,,Blue28,6,0
,MC,MC85,Mote Key Largo [In Situ],,,Blue82,6,0
,OF,OF932,Mote Islamorada [In Situ],,,Red91,6,0
,MC,MC64,Mote Looe Key [In Situ],,,MC MIX3,6,0
,MC,MC76,Mote Looe Key [In Situ],,,MC MIX3,6,0
,AC,AC8,Mote Looe Key [In Situ],,,AC-8,6,0
,AP,AP38,Mote Looe Key [In Situ],,,CU-TR5,6,0
,AP,AP20,Mote Looe Key [In Situ],,,AP24,6,0
,AP,AP1,Mote Looe Key [In Situ],,,LK-5,6,0
,DL,DL248,Mote Summerland,All Summerland,F3,R65,5,1
,DL,DL237,Mote Summerland,All Summerland,F7,R777,5,1
,DL,DL240,Mote Summerland,All Summerland,F7,R777,5,1
,OF,OF984,Mote Summerland,All Summerland,C6,R1333,5,0.5
,OF,OF1016,Mote Islamorada [In Situ],,Unassigned,R466,5,0
,DL,DL202,Mote Summerland,All Summerland,F3,R134,5,1
,DL,DL225,Mote Summerland,All Summerland,F6,R1948,5,1
,DL,DL184,Mote Summerland,All Summerland,F6,R1948,5,1
,MC,MC114,Mote Islamorada [In Situ],,Unassigned,R435,5,0
,OF,OF946,Mote Islamorada [In Situ],,Unassigned,R320,5,0
,OF,OF979,Mote Summerland,All Summerland,D5,R1445,5,0.5
,OF,OF902,Mote Summerland,All Summerland,C6,R1634,5,0.25
,MC,MC203,Mote Summerland,All Summerland,H7,R1509,5,1
,SIDEREA,SS466,Mote Summerland,All Summerland,G7,R1469,5,1
,OF,OF1015,Mote Islamorada [In Situ],,,Blue01,5,0
,OF,OF96,Mote Summerland,All Summerland,B3,R1921,5,0.5
,PD,PD?,Mote Summerland,All Summerland,Q4,R687,5,1
,AC,AC77,Mote Key Largo [In Situ],,Unassigned,R277,5,0.25
,AC,AC73,Mote Key Largo [In Situ],,Unassigned,R277,5,0.25
,AC,AC72,Mote Key Largo [In Situ],,Unassigned,R277,5,0.25
,AC,AC71,Mote Key Largo [In Situ],,Unassigned,R277,5,0.25
,AC,AC29,Mote Key Largo [In Situ],,Unassigned,R277,5,0.25
,AC,AC22,Mote Key Largo [In Situ],,Unassigned,R094,5,0.25
,AC,AC23,Mote Key Largo [In Situ],,Unassigned,R094,5,0.25
,AC,AC27,Mote Key Largo [In Situ],,Unassigned,R094,5,0.25
,AC,AC42,Mote Key Largo [In Situ],,Unassigned,R094,5,0.25
,AC,AC46,Mote Key Largo [In Situ],,Unassigned,R094,5,0.25
,AC,AC47,Mote Key Largo [In Situ],,Unassigned,R094,5,0.25
,AC,AC48,Mote Key Largo [In Situ],,Unassigned,R094,5,0.25
,AC,AC143,Mote Key Largo [In Situ],,Unassigned,R20,5,0.25
,AC,AC145,Mote Key Largo [In Situ],,Unassigned,R20,5,0.25
,AC,AC146,Mote Key Largo [In Situ],,Unassigned,R20,5,0.25
,AC,AC147,Mote Key Largo [In Situ],,Unassigned,R20,5,0.25
,INTERSEPTA,SI43,Mote Summerland,,R15,R816,5,0
,INTERSEPTA,SI78,Mote Summerland,,R15,R815,5,0
,SIDEREA,SS164,Mote Summerland,All Summerland,F9,R1717,5,0
,INTERSEPTA,SI72,Mote Summerland,All Summerland,G9,R1812,5,0
,OF,OF775,Mote Summerland,All Summerland,F5,R1328,5,0
,OF,OF1017,Mote Summerland,All Summerland,F5,R1328,5,0
,OF,OF97,Mote Summerland,All Summerland,C6,R629,5,0.25
,CN,CN,Mote Summerland,All Summerland,G3,R1593,5,1
,CN,CN,Mote Summerland,All Summerland,G3,R1682,5,1
,OF,OF695,Mote Summerland,All Summerland,F7,R1006,5,0.75
,CN,CN,Mote Summerland,All Summerland,G9,R1636,5,
,MC,MC59,Mote Summerland,All Summerland,F5,R1859,5,1
,I1,I1A,Mote Summerland,All Summerland,H6,R356,5,1
,ASTREOIDES,PA316,Mote Summerland,All Summerland,H2,R790,5,0.25
,DL,DL149,Mote Summerland,All Summerland,E3,R1034,5,0.25
,OF,OF925,Mote Looe Key [In Situ],,,OF MIX3,5,0
,AC,AC1287,Mote Sand Key [In Situ],,,Multi-Recruit,5,0
,OF,OF995,Mote Summerland,All Summerland,B3,R1449,5,0.75
,AC,AC22,Mote Key Largo [In Situ],,,Blue97,5,0
,AC,AC23,Mote Key Largo [In Situ],,,Blue97,5,0
,AC,AC27,Mote Key Largo [In Situ],,,Blue97,5,0
,AC,AC29,Mote Key Largo [In Situ],,,Blue97,5,0
,AC,AC42,Mote Key Largo [In Situ],,,Blue97,5,0
,AC,AC46,Mote Key Largo [In Situ],,,Blue97,5,0
,AC,AC47,Mote Key Largo [In Situ],,,Blue97,5,0
,AC,AC48,Mote Key Largo [In Situ],,,Blue97,5,0
,AC,AC71,Mote Key Largo [In Situ],,,Blue97,5,0
,OF,OF998,Mote Summerland,All Summerland,B3,R967,5,0.25
,OF,OF?,Mote Summerland,All Summerland,Display,R1905,5,0.25
,PC,PC55,Mote Summerland,All Summerland,Q7,R875,5,0.75
,CN,CN-display,Mote Summerland,All Summerland,Q8,R208,5,0.25
,OF,OF695,Mote Summerland,All Summerland,B3,R1921,5,0.5
,OF,OF996,Mote Summerland,All Summerland,B3,R1449,5,0.75
,MC,MC79,Mote Key Largo [In Situ],,,Red03,5,0
,OF,OF943,Mote Key Largo [In Situ],,,Red06,5,0
,AC,AC22,Mote Key Largo [In Situ],,,Red07,5,0
,AC,AC23,Mote Key Largo [In Situ],,,Red07,5,0
,AC,AC27,Mote Key Largo [In Situ],,,Red07,5,0
,AC,AC29,Mote Key Largo [In Situ],,,Red07,5,0
,AC,AC42,Mote Key Largo [In Situ],,,Red07,5,0
,AC,AC46,Mote Key Largo [In Situ],,,Red07,5,0
,AC,AC47,Mote Key Largo [In Situ],,,Red07,5,0
,AC,AC48,Mote Key Largo [In Situ],,,Red07,5,0
,AC,AC71,Mote Key Largo [In Situ],,,Red07,5,0
,AC,AC143,Mote Key Largo [In Situ],,,Red07,5,0
,AC,AC145,Mote Key Largo [In Situ],,,Red07,5,0
,AC,AC146,Mote Key Largo [In Situ],,,Red07,5,0
,AC,AC147,Mote Key Largo [In Situ],,,Red07,5,0
,AC,AC73,Mote Key Largo [In Situ],,,Red07,5,0
,AC,AC77,Mote Key Largo [In Situ],,,Red07,5,0
,AC,AC84,Mote Key Largo [In Situ],,,Red08,5,0
,AC,AC89,Mote Key Largo [In Situ],,,Red08,5,0
,AC,AC94,Mote Key Largo [In Situ],,,Red08,5,0
,AC,AC55,Mote Key Largo [In Situ],,,Red08,5,0
,AC,AC57,Mote Key Largo [In Situ],,,Red08,5,0
,AC,AC70,Mote Key Largo [In Situ],,,Red08,5,0
,AC,AC76,Mote Key Largo [In Situ],,,Red08,5,0
,AC,AC31,Mote Key Largo [In Situ],,,Red08,5,0
,AC,AC34,Mote Key Largo [In Situ],,,Red08,5,0
,AC,AC6,Mote Key Largo [In Situ],,,Red08,5,0
,AC,AC8,Mote Key Largo [In Situ],,,Red08,5,0
,AC,AC58,Mote Key Largo [In Situ],,,Red09,5,0
,AC,AC47,Mote Key Largo [In Situ],,,Red09,5,0
,AC,AC62,Mote Key Largo [In Situ],,,Red09,5,0
,AC,AC13,Mote Key Largo [In Situ],,,Red10,5,0
,AC,AC1,Mote Key Largo [In Situ],,,Red10,5,0
,AC,AC31,Mote Key Largo [In Situ],,,Red10,5,0
,MC,MC79,Mote Key Largo [In Situ],,,Blue63,5,0
,AC,AC143,Mote Key Largo [In Situ],,,Blue97,5,0
,AC,AC145,Mote Key Largo [In Situ],,,Blue97,5,0
,AC,AC146,Mote Key Largo [In Situ],,,Blue97,5,0
,AC,AC147,Mote Key Largo [In Situ],,,Blue97,5,0
,AC,AC73,Mote Key Largo [In Situ],,,Blue97,5,0
,AC,AC77,Mote Key Largo [In Situ],,,Blue97,5,0
,AC,AC22,Mote Key Largo [In Situ],,,Blue87,5,0
,AC,AC23,Mote Key Largo [In Situ],,,Blue87,5,0
,AC,AC27,Mote Key Largo [In Situ],,,Blue87,5,0
,AC,AC29,Mote Key Largo [In Situ],,,Blue87,5,0
,AC,AC42,Mote Key Largo [In Situ],,,Blue87,5,0
,AC,AC46,Mote Key Largo [In Situ],,,Blue87,5,0
,AC,AC47,Mote Key Largo [In Situ],,,Blue87,5,0
,AC,AC48,Mote Key Largo [In Situ],,,Blue87,5,0
,AC,AC71,Mote Key Largo [In Situ],,,Blue87,5,0
,AC,AC31,Mote Key Largo [In Situ],,,Blue98,5,0
,AC,AC34,Mote Key Largo [In Situ],,,Blue98,5,0
,AC,AC6,Mote Key Largo [In Situ],,,Blue98,5,0
,AC,AC8,Mote Key Largo [In Situ],,,Blue98,5,0
,AC,AC55,Mote Key Largo [In Situ],,,Blue88,5,0
,AC,AC57,Mote Key Largo [In Situ],,,Blue88,5,0
,AC,AC70,Mote Key Largo [In Situ],,,Blue88,5,0
,AC,AC76,Mote Key Largo [In Situ],,,Blue88,5,0
,AC,AC84,Mote Key Largo [In Situ],,,Blue78,5,0
,AC,AC89,Mote Key Largo [In Situ],,,Blue78,5,0
,AC,AC94,Mote Key Largo [In Situ],,,Blue78,5,0
,AC,AC62,Mote Key Largo [In Situ],,,Blue99,5,0
,AC,AC47,Mote Key Largo [In Situ],,,Blue79,5,0
,AC,AC58,Mote Key Largo [In Situ],,,Blue69,5,0
,AC,AC31,Mote Key Largo [In Situ],,,Blue100,5,0
,AC,AC1,Mote Key Largo [In Situ],,,Blue70,5,0
,AC,AC13,Mote Key Largo [In Situ],,,Blue60,5,0
,OF,OF943,Mote Key Largo [In Situ],,,Blue96,5,0
,AC,AC2512,Mote Looe Key [In Situ],,,CM-032,5,0
,PS,PS10,Mote Looe Key [In Situ],,,PS MIX1,5,0
,AC,AC2632,Mote Looe Key [In Situ],,,RD-7,5,0
,AC,AC78,Mote Looe Key [In Situ],,,AC-78,5,0
,AP,AP48,Mote Looe Key [In Situ],,,LK-5,5,0
,AC,AC51,Mote Sand Key [In Situ],,,Multi,5,0
,CN,CN19,Mote Summerland,All Summerland,F7,R851,4,1
,DL,DL239,Mote Summerland,All Summerland,F7,R777,4,1
,DL,DL228,Mote Summerland,All Summerland,F5,R154,4,1
,DL,DL246,Mote Summerland,All Summerland,F3,R65,4,1
,DL,DL247,Mote Summerland,All Summerland,F3,R65,4,1
,DL,DL263,Mote Summerland,All Summerland,F5,R63,4,1
,DL,DL264,Mote Summerland,All Summerland,F5,R63,4,1
,DL,DL265,Mote Summerland,All Summerland,F5,R63,4,1
,OF,OF75,Mote Summerland,All Summerland,F7,R1143,4,1
,OR,OR,Mote Summerland,All Summerland,Display,R236,4,0.5
,OR,OR,Mote Summerland,All Summerland,Display,R114,4,0.5
,OF,OF441,Mote Summerland,All Summerland,F5,R1390,4,1
,OF,OF865,Mote Summerland,All Summerland,C6,R1672,4,0.25
,OF,OF867,Mote Summerland,All Summerland,C6,R1672,4,0.25
,OF,OF904,Mote Summerland,All Summerland,C6,R1634,4,0.25
,CN,CN-display,Mote Summerland,All Summerland,D6,R1791,4,1
,SIDEREA,SS163,Mote Summerland,,R15,R1743,4,0
,DL,DL236,Mote Summerland,All Summerland,F7,R777,4,1
,DL,DL188,Mote Summerland,All Summerland,D4,R1674,4,0.25
,SIDEREA,SS84,Mote Summerland,,R15,R1197,4,0
,SIDEREA,SS95,Mote Summerland,,R15,R950,4,0
,SIDEREA,SS462,Mote Summerland,,R15,R1217,4,0
,INTERSEPTA,SI44,Mote Summerland,,R15,R998,4,0
,INTERSEPTA,SI43,Mote Summerland,,R15,R1842,4,0
,INTERSEPTA,SI80,Mote Summerland,,R15,R1863,4,0
,INTERSEPTA,SI80,Mote Summerland,,R15,R1157,4,0
,SIDEREA,SS88,Mote Summerland,,R15,R1269,4,0
,SIDEREA,SS91,Mote Summerland,,R15,R2035,4,0
,SIDEREA,SS121,Mote Summerland,,R15,R1772,4,0
,SIDEREA,SS126,Mote Summerland,All Summerland,G8,R1263,4,0
,SIDEREA,SS463,Mote Summerland,All Summerland,G10,R1858,4,0
,MC,MC207,Mote Summerland,All Summerland,E5,R1159,4,0.5
,MC,MC58,Mote Summerland,All Summerland,D4,R5,4,0.25
,DS,DS10,Mote Summerland,All Summerland,Q3,R1609,4,0.5
,CN,CN,Mote Summerland,All Summerland,D6,R1811,4,1
,Co,Corallivore,Mote Summerland,All Summerland,Display,R1633,4,0
,ASTREOIDES,PA91,Mote Summerland,All Summerland,G4,R843,4,1
,OF,OF1065,Mote Summerland,All Summerland,A6,R1587,4,0.25
,DL,DL204,Mote Summerland,All Summerland,A6,R1799,4,0.5
,ASTREOIDES,PA91,Mote Summerland,All Summerland,G9,R1336,4,1
,ASTREOIDES,PA29,Mote Summerland,All Summerland,G9,R1324,4,0.75
,ASTREOIDES,PA326,Mote Summerland,All Summerland,H2,R790,4,0.25
,DL,DL144,Mote Summerland,All Summerland,E3,R1034,4,0.25
,OF,OF984,Mote Summerland,All Summerland,F7,R851,4,1
,OF,OF0,Mote Looe Key [In Situ],,,OF-?,4,0
,DL,DL161,Mote Summerland,All Summerland,A5,R108,4,0.25
,AC,AC72,Mote Key Largo [In Situ],,,Blue97,4,0
,DL,DL252,Mote Summerland,All Summerland,F7,R777,4,1
,DL,DL253,Mote Summerland,All Summerland,F7,R777,4,1
,MC,MC203,Mote Summerland,All Summerland,F8,R1994,4,0.5
,INTERSEPTA,SI77,Mote Summerland,All Summerland,C1,R1131,4,
,PS,PS31,Mote Summerland,All Summerland,B6,R148,4,0.5
,MC,MC107,Mote Summerland,All Summerland,Q7,R1427,4,0.75
,DL,DL155,Mote Summerland,All Summerland,B1,R1725,4,0.25
,PA,PA414,Mote Summerland,All Summerland,A2,R946,4,0.25
,AC,AC1,Mote Key Largo [In Situ],,,Red03,4,0
,AC,AC2,Mote Key Largo [In Situ],,,Red04,4,0
,OF,OF948,Mote Key Largo [In Situ],,,Red04,4,0
,AC,AC72,Mote Key Largo [In Situ],,,Red07,4,0
,AC,AC56,Mote Key Largo [In Situ],,,Red08,4,0
,AC,AC7,Mote Key Largo [In Situ],,,Red10,4,0
,AC,AC1,Mote Key Largo [In Situ],,,Blue33,4,0
,AC,AC2,Mote Key Largo [In Situ],,,Blue34,4,0
,AC,AC72,Mote Key Largo [In Situ],,,Blue87,4,0
,AC,AC56,Mote Key Largo [In Situ],,,Blue88,4,0
,AC,AC7,Mote Key Largo [In Situ],,,Blue90,4,0
,OF,OF948,Mote Key Largo [In Situ],,,Blue54,4,0
,OF,OF946,Mote Islamorada [In Situ],,,Blue10,4,0
,MC,MC13,Mote Looe Key [In Situ],,,MC MIX1,4,0
,MC,MC19,Mote Looe Key [In Situ],,,MC MIX1,4,0
,AC,AC2617,Mote Looe Key [In Situ],,,NB-6a,4,0
,OF,OF5,Mote Looe Key [In Situ],,,OF MIX1,4,0
,OF,OF98,Mote Looe Key [In Situ],,,OF MIX1,4,0
,OF,OF182,Mote Looe Key [In Situ],,,OF MIX4,4,0
,AC,AC96,Mote Looe Key [In Situ],,,AC-96,4,0
,AP,AP145,Mote Looe Key [In Situ],,,CU-TR5,4,0
,AP,AP147,Mote Looe Key [In Situ],,,CU-TR5,4,0
,AP,AP46,Mote Looe Key [In Situ],,,LK-5,4,0
,AC,AC20,Mote Sand Key [In Situ],,,Multi,4,0
,AC,AC5,Mote Sand Key [In Situ],,,Multi,4,0
,DL,DL244,Mote Summerland,All Summerland,F3,R65,3,1
,DL,DL230,Mote Summerland,All Summerland,F5,R154,3,1
,DL,DL260,Mote Summerland,All Summerland,F5,R63,3,1
,DL,DL261,Mote Summerland,All Summerland,F5,R63,3,1
,ASTREOIDES,PA86,Mote Summerland,All Summerland,G4,R284,3,1
,DL,DL187,Mote Summerland,All Summerland,F4,R716,3,1
,DL,DL198,Mote Summerland,All Summerland,F4,R716,3,1
,DL,DL217,Mote Summerland,All Summerland,F4,R716,3,1
,DL,DL219,Mote Summerland,All Summerland,F4,R716,3,1
,DL,DL258,Mote Summerland,All Summerland,F5,R63,3,1
,DL,DL259,Mote Summerland,All Summerland,F5,R63,3,1
,DL,DL262,Mote Summerland,All Summerland,F5,R63,3,0.75
,OF,OF992,Mote Summerland,All Summerland,C6,R963,3,0.5
,MC,MC103,Mote Summerland,All Summerland,B3,R292,3,0
,DL,DL287,Mote Summerland,All Summerland,H1,R257,3,1
,FRAGUM,FF1,Mote Summerland,All Summerland,H4,R526,3,1
,OF,OF3,Mote Summerland,All Summerland,F5,R1390,3,1
,PC,PC41,Mote Summerland,All Summerland,F4,R1448,3,0.5
,OF,OF866,Mote Summerland,All Summerland,C6,R1672,3,0.25
,OF,OF868,Mote Summerland,All Summerland,C6,R1672,3,0.25
,OF,OF903,Mote Summerland,All Summerland,C6,R1634,3,0.25
,OF,OF905,Mote Summerland,All Summerland,C6,R1634,3,0.25
