id,species,genotype,site,subsystem,tank,rack,qty,size
,RADIANS,SR44,Mote Summerland,All Summerland,G10,R76,1,0
,SIDEREA,SS499,Mote Summerland,All Summerland,G3,R1019,1,0
,RADIANS,SR11,Mote Summerland,All Summerland,H5,R1385,1,1
,RADIANS,SR338,Mote Summerland,All Summerland,H5,R1385,1,1
,SIDEREA,SS500,Mote Summerland,All Summerland,G3,R1019,1,0
,SIDEREA,SS501,Mote Summerland,All Summerland,G3,R1019,1,0
,SIDEREA,SS502,Mote Summerland,All Summerland,G3,R1019,1,0
,SIDEREA,SS505,Mote Summerland,All Summerland,G3,R1310,1,0
,SIDEREA,SS503,Mote Summerland,All Summerland,G3,R1310,1,0
,SIDEREA,SS504,Mote Summerland,All Summerland,G3,R1310,1,0
,SIDEREA,SS300,Mote Summerland,,R15,R1246,1,0
,SIDEREA,SS301,Mote Summerland,,R15,R1246,1,0
,SIDEREA,SS302,Mote Summerland,,R15,R1246,1,0
,SIDEREA,SS303,Mote Summerland,,R15,R1246,1,0
,SIDEREA,SS304,Mote Summerland,,R15,R1246,1,0
,SIDEREA,SS305,Mote Summerland,,R15,R1246,1,0
,SIDEREA,SS306,Mote Summerland,,R15,R1246,1,0
,SIDEREA,SS307,Mote Summerland,,R15,R1246,1,0
,SIDEREA,SS308,Mote Summerland,,R15,R1246,1,0
,SIDEREA,SS309,Mote Summerland,,R15,R1246,1,0
,SIDEREA,SS168,Mote Summerland,,R15,R1450,1,0
,SIDEREA,SS169,Mote Summerland,,R15,R1450,1,0
,SIDEREA,SS170,Mote Summerland,,R15,R1450,1,0
,SIDEREA,SS171,Mote Summerland,,R15,R1450,1,0
,SIDEREA,SS172,Mote Summerland,,R15,R1450,1,0
,SIDEREA,SS175,Mote Summerland,,R15,R1450,1,0
,SIDEREA,SS174,Mote Summerland,,R15,R1450,1,0
,SIDEREA,SS176,Mote Summerland,,R15,R1450,1,0
,SIDEREA,SS177,Mote Summerland,,R15,R1450,1,0
,SIDEREA,SS173,Mote Summerland,,R15,R653,1,0
,SIDEREA,SS178,Mote Summerland,,R15,R653,1,0
,SIDEREA,SS179,Mote Summerland,,R15,R653,1,0
,SIDEREA,SS180,Mote Summerland,,R15,R653,1,0
,SIDEREA,SS181,Mote Summerland,,R15,R653,1,0
,SIDEREA,SS182,Mote Summerland,,R15,R653,1,0
,SIDEREA,SS183,Mote Summerland,,R15,R653,1,0
,SIDEREA,SS184,Mote Summerland,,R15,R653,1,0
,SIDEREA,SS185,Mote Summerland,,R15,R653,1,0
,SIDEREA,SS186,Mote Summerland,,R15,R653,1,0
,SIDEREA,SS187,Mote Summerland,,R15,R1386,1,0
,SIDEREA,SS188,Mote Summerland,,R15,R1386,1,0
,SIDEREA,SS189,Mote Summerland,,R15,R1386,1,0
,SIDEREA,SS190,Mote Summerland,,R15,R1386,1,0
,SIDEREA,SS191,Mote Summerland,,R15,R1386,1,0
,SIDEREA,SS192,Mote Summerland,,R15,R1386,1,0
,SIDEREA,SS193,Mote Summerland,,R15,R1386,1,0
,SIDEREA,SS194,Mote Summerland,,R15,R1386,1,0
,SIDEREA,SS195,Mote Summerland,,R15,R1386,1,0
,SIDEREA,SS197,Mote Summerland,,R15,R1386,1,0
,SIDEREA,SS198,Mote Summerland,,R15,R137,1,0
,SIDEREA,SS199,Mote Summerland,,R15,R137,1,0
,SIDEREA,SS200,Mote Summerland,,R15,R137,1,0
,SIDEREA,SS201,Mote Summerland,,R15,R137,1,0
,SIDEREA,SS202,Mote Summerland,,R15,R137,1,0
,SIDEREA,SS203,Mote Summerland,,R15,R137,1,0
,SIDEREA,SS204,Mote Summerland,,R15,R137,1,0
,SIDEREA,SS205,Mote Summerland,,R15,R137,1,0
,SIDEREA,SS206,Mote Summerland,,R15,R137,1,0
,SIDEREA,SS207,Mote Summerland,,R15,R137,1,0
,SIDEREA,SS208,Mote Summerland,,R15,R137,1,0
,SIDEREA,SS209,Mote Summerland,,R15,R137,1,0
,SIDEREA,SS210,Mote Summerland,,R15,R1007,1,0
,SIDEREA,SS211,Mote Summerland,,R15,R1007,1,0
,SIDEREA,SS212,Mote Summerland,,R15,R1007,1,0
,SIDEREA,SS213,Mote Summerland,,R15,R1007,1,0
,SIDEREA,SS214,Mote Summerland,,R15,R1007,1,0
,SIDEREA,SS215,Mote Summerland,,R15,R1007,1,0
,SIDEREA,SS216,Mote Summerland,,R15,R1007,1,0
,SIDEREA,SS217,Mote Summerland,,R15,R1007,1,0
,SIDEREA,SS218,Mote Summerland,,R15,R1007,1,0
,SIDEREA,SS219,Mote Summerland,,R15,R1007,1,0
,SIDEREA,SS220,Mote Summerland,,R15,R1007,1,0
,SIDEREA,SS221,Mote Summerland,,R15,R857,1,0
,SIDEREA,SS222,Mote Summerland,,R15,R857,1,0
,SIDEREA,SS223,Mote Summerland,,R15,R857,1,0
,SIDEREA,SS224,Mote Summerland,,R15,R857,1,0
,SIDEREA,SS225,Mote Summerland,,R15,R857,1,0
,SIDEREA,SS226,Mote Summerland,,R15,R857,1,0
,SIDEREA,SS227,Mote Summerland,,R15,R857,1,0
,SIDEREA,SS228,Mote Summerland,,R15,R857,1,0
,SIDEREA,SS229,Mote Summerland,,R15,R857,1,0
,SIDEREA,SS230,Mote Summerland,,R15,R857,1,0
,SIDEREA,SS231,Mote Summerland,,R15,R857,1,0
,AC,AC147,Mote Key Largo,,G11,R284,1,0.25
,CN,CN36,Mote Summerland,All Summerland,C3,R95,1,1
,CN,CN76,Mote Summerland,All Summerland,C3,R95,1,1
,CN,CN52,Mote Summerland,All Summerland,H1,R478,1,1
,CN,CN78,Mote Summerland,,R15,R2007,1,1
,CN,CN61,Mote Summerland,All Summerland,H1,R863,1,1
,CN,CN62,Mote Summerland,All Summerland,H1,R863,1,1
,CN,CN41,Mote Summerland,All Summerland,H1,R863,1,1
,RADIANS,SR63,Mote Summerland,All Summerland,H2,R1602,1,0
,RADIANS,SR60,Mote Summerland,All Summerland,H2,R1602,1,0
,INTERSEPTA,SI69,Mote Summerland,All Summerland,H2,R1602,1,0
,RADIANS,SR14,Mote Summerland,All Summerland,H2,R1955,1,0
,RADIANS,SR15,Mote Summerland,All Summerland,H2,R1955,1,0
,INTERSEPTA,SI75,Mote Summerland,All Summerland,G10,R1758,1,0
,RADIANS,SR59,Mote Summerland,All Summerland,G10,R1758,1,0
,RADIANS,SR13,Mote Summerland,All Summerland,G10,R1758,1,0
,RADIANS,SR18,Mote Summerland,All Summerland,G10,R1758,1,0
,RADIANS,SR62,Mote Summerland,All Summerland,G10,R1758,1,0
,RADIANS,SR66,Mote Summerland,All Summerland,G10,R1758,1,0
,INTERSEPTA,SI53,Mote Summerland,All Summerland,H2,R2018,1,0
,RADIANS,SR67,Mote Summerland,All Summerland,H2,R2018,1,0
,RADIANS,SR61,Mote Summerland,All Summerland,H2,R2018,1,0
,ASTREOIDES,PA321,Mote Summerland,All Summerland,F9,R1241,1,1
,ASTREOIDES,PA318,Mote Summerland,All Summerland,F9,R1761,1,0.25
,CN,CN64,Mote Summerland,All Summerland,B3,R760,1,1
,MC,MC-UK,Mote Key Largo,,G18,R156,1,0.5
,PS,PS-UK,Mote Key Largo,,G18,R157,1,1
,SB,SB77,Mote Islamorada,,G4,R266,1,1
,INTERSEPTA,SI245,Mote Islamorada,,G4,R266,1,1
,INTERSEPTA,SI246,Mote Islamorada,,G4,R266,1,1
,INTERSEPTA,SI257,Mote Islamorada,,G4,R266,1,1
,INTERSEPTA,SI258,Mote Islamorada,,G4,R266,1,1
,SIDEREA,SS518,Mote Islamorada,,G4,R266,1,1
,SIDEREA,SS520,Mote Islamorada,,G4,R266,1,1
,ASTREOIDES,PA369,Mote Islamorada,,G4,R266,1,1
,ASTREOIDES,PA375,Mote Islamorada,,G4,R266,1,1
,ASTREOIDES,PA399,Mote Islamorada,,G4,R266,1,1
,SB,SB30,Mote Islamorada,,G4,R266,1,1
,SB,SB32,Mote Islamorada,,G4,R266,1,1
,SB,SB41,Mote Islamorada,,G4,R266,1,1
,SB,SB53,Mote Islamorada,,G4,R266,1,1
,SB,SB75,Mote Islamorada,,G4,R266,1,1
,SIDEREA,SS525,Mote Islamorada,,G4,R266,1,1
,SB,SB21,Mote Islamorada,,G5,R216,1,1
,SB,SB22,Mote Islamorada,,G5,R216,1,1
,SB,SB23,Mote Islamorada,,G5,R216,1,1
,SB,SB24,Mote Islamorada,,G5,R216,1,1
,SB,SB26,Mote Islamorada,,G5,R216,1,1
,SB,SB35,Mote Islamorada,,G5,R216,1,1
,SB,SB43,Mote Islamorada,,G5,R216,1,1
,SB,SB44,Mote Islamorada,,G5,R216,1,1
,SB,SB46,Mote Islamorada,,G5,R216,1,1
,SB,SB52,Mote Islamorada,,G5,R216,1,1
,SB,SB54,Mote Islamorada,,G5,R216,1,1
,SB,SB58,Mote Islamorada,,G5,R216,1,1
,SB,SB61,Mote Islamorada,,G5,R216,1,1
,SB,SB65,Mote Islamorada,,G5,R216,1,1
,SB,SB66,Mote Islamorada,,G5,R216,1,1
,SB,SB72,Mote Islamorada,,G5,R216,1,1
,SB,SB73,Mote Islamorada,,G5,R216,1,1
,SB,SB15,Mote Islamorada,,G5,R53,1,1
,SB,SB20,Mote Islamorada,,G5,R53,1,1
,SB,SB34,Mote Islamorada,,G5,R53,1,1
,SB,SB59,Mote Islamorada,,G5,R53,1,1
,SB,SB17,Mote Islamorada,,G5,R191,1,1
,SB,SB55,Mote Islamorada,,G5,R191,1,1
,SB,SB57,Mote Islamorada,,G5,R191,1,1
,SB,SB69,Mote Islamorada,,G5,R191,1,1
,SB,SB70,Mote Islamorada,,G5,R191,1,1
,SB,SB76,Mote Islamorada,,G5,R191,1,1
,SB,SB36,Mote Islamorada,,G5,R186,1,1
,SB,SB38,Mote Islamorada,,G5,R186,1,1
,SB,SB50,Mote Islamorada,,G5,R186,1,1
,SB,SB25,Mote Islamorada,,G5,R188,1,1
,SB,SB28,Mote Islamorada,,G5,R188,1,1
,SB,SB37,Mote Islamorada,,G5,R188,1,1
,SB,SB45,Mote Islamorada,,G5,R188,1,1
,SB,SB60,Mote Islamorada,,G5,R188,1,1
,SB,SB62,Mote Islamorada,,G5,R188,1,1
,SB,SB67,Mote Islamorada,,G5,R188,1,1
,SB,SB71,Mote Islamorada,,G5,R188,1,1
,SB,SB74,Mote Islamorada,,G5,R188,1,1
,SB,SB16,Mote Islamorada,,G5,R11,1,1
,SB,SB19,Mote Islamorada,,G5,R11,1,1
,SB,SB27,Mote Islamorada,,G5,R11,1,1
,SB,SB47,Mote Islamorada,,G5,R11,1,1
,SB,SB48,Mote Islamorada,,G5,R11,1,1
,SB,SB51,Mote Islamorada,,G5,R11,1,1
,SB,SB63,Mote Islamorada,,G5,R11,1,1
,SB,SB68,Mote Islamorada,,G5,R11,1,1
,SB,SB18,Mote Islamorada,,G5,R186,1,1
,SB,SB31,Mote Islamorada,,G5,R186,1,1
,SB,SB33,Mote Islamorada,,G5,R186,1,1
,SB,SB39,Mote Islamorada,,G5,R186,1,1
,SB,SB40,Mote Islamorada,,G5,R186,1,1
,SB,SB56,Mote Islamorada,,G5,R186,1,1
,SB,SB64,Mote Islamorada,,G5,R186,1,1
,DIFFUSA,OD1,Mote Islamorada,,G5,R90,1,1
,DIFFUSA,OD2,Mote Islamorada,,G5,R90,1,1
,DIFFUSA,OD3,Mote Islamorada,,G5,R90,1,1
,DIFFUSA,OD4,Mote Islamorada,,G5,R90,1,1
,DIFFUSA,OD10,Mote Islamorada,,G5,R39,1,1
,DIFFUSA,OD11,Mote Islamorada,,G5,R39,1,1
,DIFFUSA,OD13,Mote Islamorada,,G5,R39,1,1
,DIFFUSA,OD5,Mote Islamorada,,G5,R39,1,1
,DIFFUSA,OD6,Mote Islamorada,,G5,R39,1,1
,DIFFUSA,OD7,Mote Islamorada,,G5,R39,1,1
,DIFFUSA,OD8,Mote Islamorada,,G5,R39,1,1
,DIFFUSA,OD9,Mote Islamorada,,G5,R39,1,1
,SB,SB49,Mote Islamorada,,G5,R188,1,1
,SB,SB78,Mote Islamorada,,G5,R188,1,1
,ARBUSCULA,CA1,Mote Islamorada,,G4,R206,1,1
,ARBUSCULA,CA2,Mote Islamorada,,G4,R206,1,1
,ARBUSCULA,CA3,Mote Islamorada,,G4,R206,1,1
,DIVARICATA,PD1,Mote Islamorada,,G4,R206,1,1
,DIVARICATA,PD14,Mote Islamorada,,G4,R206,1,1
,DIVARICATA,PD20,Mote Islamorada,,G4,R206,1,1
,DIVARICATA,PD4,Mote Islamorada,,G4,R206,1,1
,DIVARICATA,PD5,Mote Islamorada,,G4,R206,1,1
,DIVARICATA,PD6,Mote Islamorada,,G4,R206,1,1
,DIVARICATA,PD7,Mote Islamorada,,G4,R206,1,1
,DIVARICATA,PD10,Mote Islamorada,,G5,R199,1,1
,DIVARICATA,PD11,Mote Islamorada,,G5,R199,1,1
,DIVARICATA,PD12,Mote Islamorada,,G5,R199,1,1
,DIVARICATA,PD13,Mote Islamorada,,G5,R199,1,1
,DIVARICATA,PD15,Mote Islamorada,,G5,R199,1,1
,DIVARICATA,PD16,Mote Islamorada,,G5,R199,1,1
,DIVARICATA,PD17,Mote Islamorada,,G5,R199,1,1
,DIVARICATA,PD18,Mote Islamorada,,G5,R199,1,1
,DIVARICATA,PD19,Mote Islamorada,,G5,R199,1,1
,DIVARICATA,PD2,Mote Islamorada,,G5,R199,1,1
,DIVARICATA,PD3,Mote Islamorada,,G5,R199,1,1
,DIVARICATA,PD8,Mote Islamorada,,G5,R199,1,1
,DIVARICATA,PD9,Mote Islamorada,,G5,R199,1,1
,HYADES,SH13,Mote Islamorada,,G5,R185,1,1
,HYADES,SH14,Mote Islamorada,,G5,R185,1,1
,HYADES,SH16,Mote Islamorada,,G5,R185,1,1
,HYADES,SH18,Mote Islamorada,,G5,R185,1,1
,HYADES,SH20,Mote Islamorada,,G5,R185,1,1
,HYADES,SH22,Mote Islamorada,,G5,R185,1,1
,HYADES,SH26,Mote Islamorada,,G5,R185,1,1
,HYADES,SH27,Mote Islamorada,,G5,R185,1,1
,HYADES,SH28,Mote Islamorada,,G5,R185,1,1
,HYADES,SH29,Mote Islamorada,,G5,R185,1,1
,HYADES,SH30,Mote Islamorada,,G5,R185,1,1
,HYADES,SH31,Mote Islamorada,,G5,R185,1,1
,HYADES,SH7,Mote Islamorada,,G5,R185,1,1
,HYADES,SH8,Mote Islamorada,,G5,R185,1,1
,HYADES,SH9,Mote Islamorada,,G5,R185,1,1
,SH,SH1,Mote Islamorada,,G5,R174,1,1
,HYADES,SH10,Mote Islamorada,,G5,R174,1,1
,HYADES,SH11,Mote Islamorada,,G5,R174,1,1
,HYADES,SH12,Mote Islamorada,,G5,R174,1,1
,HYADES,SH17,Mote Islamorada,,G5,R174,1,1
,HYADES,SH19,Mote Islamorada,,G5,R174,1,1
,HYADES,SH2,Mote Islamorada,,G5,R174,1,1
,HYADES,SH21,Mote Islamorada,,G5,R174,1,1
,HYADES,SH23,Mote Islamorada,,G5,R174,1,1
,HYADES,SH24,Mote Islamorada,,G5,R174,1,1
,HYADES,SH25,Mote Islamorada,,G5,R174,1,1
,HYADES,SH3,Mote Islamorada,,G5,R174,1,1
,HYADES,SH32,Mote Islamorada,,G5,R174,1,1
,HYADES,SH4,Mote Islamorada,,G5,R174,1,1
,HYADES,SH5,Mote Islamorada,,G5,R174,1,1
,HYADES,SH6,Mote Islamorada,,G5,R174,1,1
,RADIANS,SR365,Mote Islamorada,,G6,R195,1,1
,RADIANS,SR371,Mote Islamorada,,G6,R195,1,1
,RADIANS,SR378,Mote Islamorada,,G6,R195,1,1
,RADIANS,SR388,Mote Islamorada,,G6,R195,1,1
,RADIANS,SR439,Mote Islamorada,,G6,R195,1,1
,RADIANS,SR448,Mote Islamorada,,G6,R195,1,1
,RADIANS,SR493,Mote Islamorada,,G6,R195,1,1
,RADIANS,SR501,Mote Islamorada,,G6,R195,1,1
,RADIANS,SR561,Mote Islamorada,,G6,R195,1,1
,RADIANS,SR563,Mote Islamorada,,G6,R195,1,1
,RADIANS,SR573,Mote Islamorada,,G6,R195,1,1
,RADIANS,SR592,Mote Islamorada,,G6,R195,1,1
,RADIANS,SR626,Mote Islamorada,,G6,R195,1,1
,RADIANS,SR651,Mote Islamorada,,G6,R195,1,1
,RADIANS,SR347,Mote Islamorada,,G6,R3,1,1
,RADIANS,SR362,Mote Islamorada,,G6,R3,1,1
,RADIANS,SR376,Mote Islamorada,,G6,R3,1,1
,RADIANS,SR380,Mote Islamorada,,G6,R3,1,1
,RADIANS,SR385,Mote Islamorada,,G6,R3,1,1
,RADIANS,SR420,Mote Islamorada,,G6,R3,1,1
,RADIANS,SR427,Mote Islamorada,,G6,R3,1,1
,RADIANS,SR443,Mote Islamorada,,G6,R3,1,1
,RADIANS,SR462,Mote Islamorada,,G6,R3,1,1
,RADIANS,SR494,Mote Islamorada,,G6,R3,1,1
,RADIANS,SR496,Mote Islamorada,,G6,R3,1,1
,RADIANS,SR527,Mote Islamorada,,G6,R3,1,1
,RADIANS,SR532,Mote Islamorada,,G6,R3,1,1
,RADIANS,SR560,Mote Islamorada,,G6,R3,1,1
,RADIANS,SR587,Mote Islamorada,,G6,R3,1,1
,RADIANS,SR619,Mote Islamorada,,G6,R3,1,1
,RADIANS,SR628,Mote Islamorada,,G6,R3,1,1
,RADIANS,SR643,Mote Islamorada,,G6,R3,1,1
,RADIANS,SR704,Mote Islamorada,,G6,R3,1,1
,RADIANS,SR360,Mote Islamorada,,G6,R214,1,1
,RADIANS,SR375,Mote Islamorada,,G6,R214,1,1
,RADIANS,SR387,Mote Islamorada,,G6,R214,1,1
,RADIANS,SR407,Mote Islamorada,,G6,R214,1,1
,RADIANS,SR424,Mote Islamorada,,G6,R214,1,1
,RADIANS,SR440,Mote Islamorada,,G6,R214,1,1
,RADIANS,SR480,Mote Islamorada,,G6,R214,1,1
,RADIANS,SR506,Mote Islamorada,,G6,R214,1,1
,RADIANS,SR541,Mote Islamorada,,G6,R214,1,1
,RADIANS,SR549,Mote Islamorada,,G6,R214,1,1
,RADIANS,SR567,Mote Islamorada,,G6,R214,1,1
,RADIANS,SR580,Mote Islamorada,,G6,R214,1,1
,RADIANS,SR586,Mote Islamorada,,G6,R214,1,1
,RADIANS,SR641,Mote Islamorada,,G6,R214,1,1
,RADIANS,SR657,Mote Islamorada,,G6,R214,1,1
,RADIANS,SR682,Mote Islamorada,,G6,R214,1,1
,RADIANS,SR686,Mote Islamorada,,G6,R214,1,1
,RADIANS,SR349,Mote Islamorada,,G6,R176,1,1
,RADIANS,SR515,Mote Islamorada,,G6,R176,1,1
,RADIANS,SR521,Mote Islamorada,,G6,R176,1,1
,RADIANS,SR547,Mote Islamorada,,G6,R176,1,1
,RADIANS,SR356,Mote Islamorada,,G6,R220,1,1
,RADIANS,SR361,Mote Islamorada,,G6,R220,1,1
,RADIANS,SR438,Mote Islamorada,,G6,R220,1,1
,RADIANS,SR447,Mote Islamorada,,G6,R220,1,1
,RADIANS,SR449,Mote Islamorada,,G6,R220,1,1
,RADIANS,SR458,Mote Islamorada,,G6,R220,1,1
,RADIANS,SR485,Mote Islamorada,,G6,R220,1,1
,RADIANS,SR490,Mote Islamorada,,G6,R220,1,1
,RADIANS,SR503,Mote Islamorada,,G6,R220,1,1
,RADIANS,SR620,Mote Islamorada,,G6,R220,1,1
,RADIANS,SR693,Mote Islamorada,,G6,R220,1,1
,RADIANS,SR348,Mote Islamorada,,G6,R154,1,1
,RADIANS,SR353,Mote Islamorada,,G6,R154,1,1
,RADIANS,SR366,Mote Islamorada,,G6,R154,1,1
,RADIANS,SR389,Mote Islamorada,,G6,R154,1,1
,RADIANS,SR483,Mote Islamorada,,G6,R154,1,1
,RADIANS,SR543,Mote Islamorada,,G6,R154,1,1
,RADIANS,SR550,Mote Islamorada,,G6,R154,1,1
,RADIANS,SR552,Mote Islamorada,,G6,R154,1,1
,RADIANS,SR598,Mote Islamorada,,G6,R154,1,1
,RADIANS,SR599,Mote Islamorada,,G6,R154,1,1
,RADIANS,SR634,Mote Islamorada,,G6,R154,1,1
,RADIANS,SR645,Mote Islamorada,,G6,R154,1,1
,RADIANS,SR384,Mote Islamorada,,G6,R202,1,1
,RADIANS,SR423,Mote Islamorada,,G6,R202,1,1
,RADIANS,SR425,Mote Islamorada,,G6,R202,1,1
,RADIANS,SR433,Mote Islamorada,,G6,R202,1,1
,RADIANS,SR435,Mote Islamorada,,G6,R202,1,1
,RADIANS,SR512,Mote Islamorada,,G6,R202,1,1
,RADIANS,SR530,Mote Islamorada,,G6,R202,1,1
,RADIANS,SR533,Mote Islamorada,,G6,R202,1,1
,RADIANS,SR639,Mote Islamorada,,G6,R202,1,1
,RADIANS,SR419,Mote Islamorada,,G6,R34,1,1
,RADIANS,SR597,Mote Islamorada,,G6,R34,1,1
,RADIANS,SR632,Mote Islamorada,,G6,R34,1,1
,RADIANS,SR428,Mote Islamorada,,G6,R176,1,1
,RADIANS,SR488,Mote Islamorada,,G6,R176,1,1
,RADIANS,SR577,Mote Islamorada,,G6,R176,1,1
,RADIANS,SR676,Mote Islamorada,,G6,R176,1,1
,RADIANS,SR679,Mote Islamorada,,G6,R176,1,1
,INTERSEPTA,SI247,Mote Islamorada,,G4,R189,1,1
,INTERSEPTA,SI250,Mote Islamorada,,G4,R189,1,1
,INTERSEPTA,SI251,Mote Islamorada,,G4,R189,1,1
,INTERSEPTA,SI261,Mote Islamorada,,G4,R189,1,1
,INTERSEPTA,SI256,Mote Islamorada,,G4,R107,1,1
,INTERSEPTA,SI259,Mote Islamorada,,G4,R107,1,1
,INTERSEPTA,SI260,Mote Islamorada,,G4,R107,1,1
,INTERSEPTA,SI262,Mote Islamorada,,G4,R107,1,1
,RADIANS,SR453,Mote Islamorada,,G6,R34,1,1
,RADIANS,SR537,Mote Islamorada,,G6,R34,1,1
,RADIANS,SR566,Mote Islamorada,,G6,R34,1,1
,RADIANS,SR581,Mote Islamorada,,G6,R34,1,1
,RADIANS,SR629,Mote Islamorada,,G6,R34,1,1
,RADIANS,SR677,Mote Islamorada,,G6,R34,1,1
,RADIANS,SR692,Mote Islamorada,,G6,R34,1,1
,RADIANS,SR700,Mote Islamorada,,G6,R34,1,1
,RADIANS,SR351,Mote Islamorada,,G6,R110,1,1
,RADIANS,SR390,Mote Islamorada,,G6,R110,1,1
,RADIANS,SR404,Mote Islamorada,,G6,R110,1,1
,RADIANS,SR405,Mote Islamorada,,G6,R110,1,1
,RADIANS,SR418,Mote Islamorada,,G6,R110,1,1
,RADIANS,SR463,Mote Islamorada,,G6,R110,1,1
,RADIANS,SR464,Mote Islamorada,,G6,R110,1,1
,RADIANS,SR476,Mote Islamorada,,G6,R110,1,1
,RADIANS,SR531,Mote Islamorada,,G6,R110,1,1
,RADIANS,SR535,Mote Islamorada,,G6,R110,1,1
,RADIANS,SR556,Mote Islamorada,,G6,R110,1,1
,RADIANS,SR605,Mote Islamorada,,G6,R110,1,1
,RADIANS,SR613,Mote Islamorada,,G6,R110,1,1
,RADIANS,SR614,Mote Islamorada,,G6,R110,1,1
,RADIANS,SR617,Mote Islamorada,,G6,R110,1,1
,RADIANS,SR622,Mote Islamorada,,G6,R110,1,1
,RADIANS,SR623,Mote Islamorada,,G6,R110,1,1
,RADIANS,SR636,Mote Islamorada,,G6,R110,1,1
,RADIANS,SR637,Mote Islamorada,,G6,R110,1,1
,RADIANS,SR647,Mote Islamorada,,G6,R110,1,1
,RADIANS,SR665,Mote Islamorada,,G6,R110,1,1
,RADIANS,SR687,Mote Islamorada,,G6,R110,1,1
,RADIANS,SR382,Mote Islamorada,,G6,R126,1,1
,RADIANS,SR396,Mote Islamorada,,G6,R126,1,1
,RADIANS,SR456,Mote Islamorada,,G6,R126,1,1
,RADIANS,SR474,Mote Islamorada,,G6,R126,1,1
,RADIANS,SR523,Mote Islamorada,,G6,R126,1,1
,RADIANS,SR553,Mote Islamorada,,G6,R126,1,1
,RADIANS,SR596,Mote Islamorada,,G6,R126,1,1
,RADIANS,SR607,Mote Islamorada,,G6,R126,1,1
,RADIANS,SR611,Mote Islamorada,,G6,R126,1,1
,RADIANS,SR653,Mote Islamorada,,G6,R126,1,1
,RADIANS,SR661,Mote Islamorada,,G6,R126,1,1
,RADIANS,SR667,Mote Islamorada,,G6,R126,1,1
,RADIANS,SR669,Mote Islamorada,,G6,R126,1,1
,RADIANS,SR675,Mote Islamorada,,G6,R126,1,1
,RADIANS,SR688,Mote Islamorada,,G6,R126,1,1
,RADIANS,SR690,Mote Islamorada,,G6,R126,1,1
,RADIANS,SR415,Mote Islamorada,,G6,R78,1,1
,RADIANS,SR671,Mote Islamorada,,G6,R78,1,1
,INTERSEPTA,SI248,Mote Islamorada,,G5,R81,1,1
,INTERSEPTA,SI249,Mote Islamorada,,G5,R81,1,1
,INTERSEPTA,SI252,Mote Islamorada,,G5,R81,1,1
,INTERSEPTA,SI253,Mote Islamorada,,G5,R81,1,1
,INTERSEPTA,SI254,Mote Islamorada,,G5,R81,1,1
,INTERSEPTA,SI255,Mote Islamorada,,G5,R81,1,1
,INTERSEPTA,SI263,Mote Islamorada,,G5,R81,1,1
,INTERSEPTA,SI264,Mote Islamorada,,G5,R81,1,1
,RADIANS,SR367,Mote Islamorada,,G6,R78,1,1
,RADIANS,SR377,Mote Islamorada,,G6,R78,1,1
,RADIANS,SR454,Mote Islamorada,,G6,R78,1,1
,RADIANS,SR467,Mote Islamorada,,G6,R78,1,1
,RADIANS,SR473,Mote Islamorada,,G6,R78,1,1
,RADIANS,SR505,Mote Islamorada,,G6,R78,1,1
,RADIANS,SR516,Mote Islamorada,,G6,R78,1,1
,RADIANS,SR526,Mote Islamorada,,G6,R78,1,1
,RADIANS,SR536,Mote Islamorada,,G6,R78,1,1
,RADIANS,SR624,Mote Islamorada,,G6,R78,1,1
,RADIANS,SR633,Mote Islamorada,,G6,R78,1,1
,RADIANS,SR666,Mote Islamorada,,G6,R78,1,1
,RADIANS,SR673,Mote Islamorada,,G6,R78,1,1
,RADIANS,SR694,Mote Islamorada,,G6,R78,1,1
,RADIANS,SR346,Mote Islamorada,,G6,R281,1,1
,RADIANS,SR358,Mote Islamorada,,G6,R281,1,1
,RADIANS,SR374,Mote Islamorada,,G6,R281,1,1
,RADIANS,SR386,Mote Islamorada,,G6,R281,1,1
,RADIANS,SR445,Mote Islamorada,,G6,R281,1,1
,RADIANS,SR459,Mote Islamorada,,G6,R281,1,1
,RADIANS,SR481,Mote Islamorada,,G6,R281,1,1
,RADIANS,SR497,Mote Islamorada,,G6,R281,1,1
,RADIANS,SR514,Mote Islamorada,,G6,R281,1,1
,RADIANS,SR518,Mote Islamorada,,G6,R281,1,1
,RADIANS,SR540,Mote Islamorada,,G6,R281,1,1
,RADIANS,SR545,Mote Islamorada,,G6,R281,1,1
,RADIANS,SR546,Mote Islamorada,,G6,R281,1,1
,RADIANS,SR591,Mote Islamorada,,G6,R281,1,1
,RADIANS,SR601,Mote Islamorada,,G6,R281,1,1
,RADIANS,SR631,Mote Islamorada,,G6,R281,1,1
,RADIANS,SR649,Mote Islamorada,,G6,R281,1,1
,RADIANS,SR681,Mote Islamorada,,G6,R281,1,1
,RADIANS,SR363,Mote Islamorada,,G6,R280,1,1
,RADIANS,SR373,Mote Islamorada,,G6,R280,1,1
,RADIANS,SR403,Mote Islamorada,,G6,R280,1,1
,RADIANS,SR426,Mote Islamorada,,G6,R280,1,1
,RADIANS,SR478,Mote Islamorada,,G6,R280,1,1
,RADIANS,SR482,Mote Islamorada,,G6,R280,1,1
,RADIANS,SR507,Mote Islamorada,,G6,R280,1,1
,RADIANS,SR509,Mote Islamorada,,G6,R280,1,1
